realvd,sortby,direct,day,time,speed,accu,jam_percent,congest
VRPSV00,28.0,3,1,4,45.12522,0.53000003,0.0,0.0
VRPSV00,28.0,3,1,5,45.229008,0.45666668,0.0,0.0
VRPSV00,28.0,3,1,6,45.066372,0.6233333,0.0,0.0
VRPSV00,28.0,3,1,7,44.766197,1.46,0.0,0.0
VRPSV00,28.0,3,1,8,44.844402,1.9900001,0.4146,0.0
VRPSV00,28.0,3,1,9,41.83715,3.8133335,0.6098,0.0
VRPSV00,28.0,3,1,10,41.319126,5.263333,0.7561,0.1618
VRPSV00,28.0,3,1,11,39.12146,6.64,0.9756,0.4082
VRPSV00,28.0,3,1,12,39.712704,6.8266664,0.9756,0.3663
VRPSV00,28.0,3,1,13,40.58079,6.863333,0.9756,0.2945
VRPSV00,28.0,3,1,14,38.493877,7.2433333,0.9756,0.4877
VRPSV00,28.0,3,1,15,38.00928,7.293333,0.9756,0.5309
VRPSV00,28.0,3,1,16,39.310795,7.75,0.9756,0.4409
VRPSV00,28.0,3,1,17,39.127033,7.123333,0.9756,0.4289
VRPSV00,28.0,3,1,18,39.750237,7.7100005,0.9024,0.402
VRPSV00,28.0,3,1,19,38.74329,7.5433335,0.9512,0.4798
VRPSV00,28.0,3,1,20,39.923985,6.8566666,0.9756,0.3498
VRPSV00,28.0,3,1,21,39.276394,6.1299996,0.9756,0.3726
VRPSV00,28.0,3,1,22,40.858177,5.233333,0.9512,0.1994
VRPSV00,28.0,3,1,23,42.244522,3.5999997,0.1707,0.0
VRPSV00,28.0,3,2,0,44.015537,1.6899999,0.0,0.0
VRPSV00,28.0,3,2,1,44.816334,0.84999996,0.0,0.0
VRPSV00,28.0,3,2,2,46.61593,0.5733333,0.0,0.0
VRPSV00,28.0,3,2,3,45.391632,0.56333333,0.0,0.0
VRPSV00,28.0,3,2,4,44.355328,0.5566667,0.0,0.0
VRPSV00,28.0,3,2,5,45.753876,0.44666663,0.0,0.0
VRPSV00,28.0,3,2,6,45.298294,0.84999996,0.0,0.0
VRPSV00,28.0,3,2,7,46.580967,1.0333333,0.0,0.0
VRPSV00,28.0,3,2,8,45.4941533077,9.01017098974,0.439,0.0
VRPSV00,28.0,3,2,9,45.659317,5.25,0.6098,0.0
VRPSV00,28.0,3,2,10,40.793488,7.36,0.8537,0.2984
VRPSV00,28.0,3,2,11,38.896835,8.04,1.0,0.4887
VRPSV00,28.0,3,2,12,41.13638,7.2833333,1.0,0.266
VRPSV00,28.0,3,2,13,39.31129,7.933333,1.0,0.4489
VRPSV00,28.0,3,2,14,40.834312,7.8566666,0.9512,0.3167
VRPSV00,28.0,3,2,15,40.96984,7.7333336,0.9756,0.2998
VRPSV00,28.0,3,2,16,40.957592,8.403333,1.0,0.3303
VRPSV00,28.0,3,2,17,38.817024,9.1033325,1.0,0.5421
VRPSV00,28.0,3,2,18,40.835827,8.38,0.9512,0.3396
VRPSV00,28.0,3,2,19,41.351826,10.233334,1.0,0.3774
VRPSV00,28.0,3,2,20,40.55184,8.726666,1.0,0.3788
VRPSV00,28.0,3,2,21,40.483505,8.446667,1.0,0.3723
VRPSV00,28.0,3,2,22,40.872227,7.27,1.0,0.2877
VRPSV00,28.0,3,2,23,42.70178,4.32,0.4146,0.0
VRPSV00,28.0,3,3,0,43.944542,2.4833333,0.0,0.0
VRPSV00,28.0,3,3,1,46.1158,0.98,0.0,0.0
VRPSV00,28.0,3,3,2,46.223244,0.7166667,0.0,0.0
VRPSV00,28.0,3,3,3,46.259766,0.6666667,0.0,0.0
VRPSV00,28.0,3,3,4,44.563904,0.6933333,0.0,0.0
VRPSV00,28.0,3,3,5,45.3771,0.46666667,0.0,0.0
VRPSV00,28.0,3,3,6,46.346413,0.8066667,0.0,0.0
VRPSV00,28.0,3,3,7,45.455853,1.8833332,0.0,0.0
VRPSV00,28.0,3,3,8,40.494663,6.766667,0.439,0.2976
VRPSV00,28.0,3,3,9,41.102894,6.9166665,0.8049,0.2527
VRPSV00,28.0,3,3,10,39.53707,6.44,0.8049,0.3642
VRPSV00,28.0,3,3,11,38.092766,8.403333,1.0,0.5726
VRPSV00,28.0,3,3,12,38.401054,8.579999,1.0,0.5543
VRPSV00,28.0,3,3,13,39.68642,7.7333336,1.0,0.4084
VRPSV00,28.0,3,3,14,40.621124,8.753333,0.9756,0.3742
VRPSV00,28.0,3,3,15,40.258236,8.6,1.0,0.3981
VRPSV00,28.0,3,3,16,39.668777,9.650001,1.0,0.4941
VRPSV00,28.0,3,3,17,39.86975,8.726666,1.0,0.4365
VRPSV00,28.0,3,3,18,41.964878,8.4,0.9756,0.245
VRPSV00,28.0,3,3,19,42.1585554359,11.276666,0.9756,0.355
VRPSV00,28.0,3,3,20,40.0174,8.973333,1.0,0.4349
VRPSV00,28.0,3,3,21,40.08603,7.6766667,1.0,0.3721
VRPSV00,28.0,3,3,22,40.829094,7.09,0.9268,0.2835
VRPSV00,28.0,3,3,23,43.033173,4.1066666,0.3171,0.0
VPMSV40,29.0,4,4,0,56.22658,1.2233334,0.0,0.0
VPMSV40,29.0,4,4,1,56.432495,0.81333333,0.0,0.0
VPMSV40,29.0,4,4,2,56.174507,0.6366667,0.0,0.0
VPMSV40,29.0,4,4,3,56.451843,0.46,0.0,0.0
VPMSV40,29.0,4,4,4,57.099094,0.4466667,0.0,0.0
VPMSV40,29.0,4,4,5,56.407146,0.47666666,0.0,0.0
VPMSV40,29.0,4,4,6,56.384403,0.67333335,0.0,0.0
VPMSV40,29.0,4,4,7,55.933903,1.5333334,0.0,0.0
VPMSV40,29.0,4,4,8,54.257877,5.1433334,0.0,0.0606
VPMSV40,29.0,4,4,9,43.31823,10.053333,0.122,0.5271
VPMSV40,29.0,4,4,10,53.958946,5.01,0.0488,0.0638
VPMSV40,29.0,4,4,11,54.47321,4.706667,0.0,0.0
VPMSV40,29.0,4,4,12,54.866615,3.7766666,0.0,0.0
VPMSV40,29.0,4,4,13,54.914215,3.0600002,0.0,0.0
VPMSV40,29.0,4,4,14,54.29344,4.0066667,0.0,0.0
VPMSV40,29.0,4,4,15,53.68856,5.4133334,0.0,0.0854
VPMSV40,29.0,4,4,16,54.262035,4.92,0.0,0.0
VPMSV40,29.0,4,4,17,54.47724,4.31,0.0,0.0
VPMSV40,29.0,4,4,18,52.732903,5.78,0.0732,0.1239
VPMSV40,29.0,4,4,19,54.127956,4.233333,0.0976,0.0
VPMSV40,29.0,4,4,20,53.802708,3.8,0.122,0.0
VPMSV40,29.0,4,4,21,54.64786,3.18,0.0,0.0
VPMSV40,29.0,4,4,22,54.838005,3.3066666,0.0,0.0
VPMSV40,29.0,4,4,23,55.302746,2.7566664,0.0,0.0
VPMSV40,29.0,4,5,0,56.32331,1.4333334,0.0,0.0
VPMSV40,29.0,4,5,1,56.302776,1.06,0.0,0.0
VPMSV40,29.0,4,5,2,57.004642,0.82666665,0.0,0.0
VPMSV40,29.0,4,5,3,57.25778,0.59999996,0.0,0.0
VPMSV40,29.0,4,5,4,57.34114,0.46,0.0,0.0
VPMSV40,29.0,4,5,5,57.171932,0.59999996,0.0,0.0
VPMSV40,29.0,4,5,6,56.940384,0.81333333,0.0,0.0
VPMSV40,29.0,4,5,7,56.202305,1.1766666,0.0,0.0
VPMSV40,29.0,4,5,8,55.96036,1.8366666,0.0,0.0
VPMSV40,29.0,4,5,9,55.438236,2.6266668,0.0,0.0
VPMSV40,29.0,4,5,10,55.312695,3.17,0.0,0.0
VPMSV40,29.0,4,5,11,55.142437,3.59,0.0,0.0
VPMSV40,29.0,4,5,12,55.379524,3.5266666,0.0,0.0
VPMSV40,29.0,4,5,13,55.757595,3.2733333,0.0,0.0
VPMSV40,29.0,4,5,14,55.612354,3.4033334,0.0,0.0
VPMSV40,29.0,4,5,15,55.191566,3.6566665,0.0,0.0
VPMSV40,29.0,4,5,16,55.303516,3.72,0.0,0.0
VPMSV40,29.0,4,5,17,55.049152,3.64,0.0,0.0
VPMSV40,29.0,4,5,18,54.58668,3.8166666,0.0,0.0
VPMSV40,29.0,4,5,19,54.610832,3.3033333,0.0,0.0
VPMSV40,29.0,4,5,20,55.085316,2.7066667,0.0,0.0
VPMSV40,29.0,4,5,21,55.451305,2.5566666,0.0,0.0
VPMSV40,29.0,4,5,22,55.43051,2.54,0.0,0.0
VPMSV40,29.0,4,5,23,56.04031,1.9166665,0.0,0.0
VPMSV40,29.0,4,6,0,56.3687,1.1999999,0.0,0.0
VPMSV40,29.0,4,6,1,56.87922,0.7966666,0.0,0.0
VPMSV40,29.0,4,6,2,56.641014,0.7133333,0.0,0.0
VPMSV40,29.0,4,6,3,57.393948,0.48999998,0.0,0.0
VPMSV40,29.0,4,6,4,57.67447,0.48,0.0,0.0
VPMSV40,29.0,4,6,5,56.71149,0.5566667,0.0,0.0
VPMSV40,29.0,4,6,6,56.656303,0.64000005,0.0,0.0
VPMSV40,29.0,4,6,7,56.179947,1.0833334,0.0,0.0
VPMSV40,29.0,4,6,8,56.30154,1.43,0.0,0.0
VPMSV40,29.0,4,6,9,56.040802,1.9733334,0.0,0.0
VPMSV40,29.0,4,6,10,55.68556,2.46,0.0,0.0
VPMSV40,29.0,4,6,11,55.444717,3.033333,0.0,0.0
VPMSV40,29.0,4,6,12,55.214886,3.1066666,0.0,0.0
VPMSV40,29.0,4,6,13,55.52616,2.7633333,0.0,0.0
VPMSV40,29.0,4,6,14,55.212193,3.3233335,0.0,0.0
VPMSV40,29.0,4,6,15,54.68154,3.4766667,0.0,0.0
VPMSV40,29.0,4,6,16,54.60573,3.5166664,0.0,0.0
VPMSV40,29.0,4,6,17,55.065567,3.21,0.0,0.0
VPMSV40,29.0,4,6,18,54.970657,3.24,0.0,0.0
VPMSV40,29.0,4,6,19,55.17335,2.78,0.0,0.0
VPMSV40,29.0,4,6,20,55.318768,2.4399998,0.0,0.0
VPMSV40,29.0,4,6,21,55.26277,2.5233333,0.0,0.0
VPMSV40,29.0,4,6,22,55.51641,2.4733334,0.0,0.0
VPMSV40,29.0,4,6,23,55.8058,1.7166667,0.0,0.0
VPMSV40,29.0,4,0,0,56.399338,1.1933333,0.0,0.0
VPMSV40,29.0,4,0,1,56.88178,0.8600001,0.0,0.0
VPMSV40,29.0,4,0,2,56.884068,0.7133333,0.0,0.0
VPMSV40,29.0,4,0,3,57.412632,0.44333336,0.0,0.0
VPMSV40,29.0,4,0,4,57.29522,0.41,0.0,0.0
VPMSV40,29.0,4,0,5,57.123314,0.5166667,0.0,0.0
VPMSV40,29.0,4,0,6,56.412167,0.7233333,0.0,0.0
VPMSV40,29.0,4,0,7,56.57462,1.0166667,0.0,0.0
VPMSV40,29.0,4,0,8,56.57817,1.4966666,0.0,0.0
VPMSV40,29.0,4,0,9,56.17995,1.6066666,0.439,0.0
VPMSV40,29.0,4,0,10,55.764145,2.0266666,0.0976,0.0
VPMSV40,29.0,4,0,11,55.506912,2.3733332,0.0,0.0
VPMSV40,29.0,4,0,12,55.663532,2.5766666,0.0,0.0
VPMSV40,29.0,4,0,13,55.44702,2.51,0.0,0.0
VPMSV40,29.0,4,0,14,55.23123,3.0433333,0.0,0.0
VPMSV40,29.0,4,0,15,54.913567,3.4233334,0.0,0.0
VPMSV40,29.0,4,0,16,54.743805,3.4666665,0.0,0.0
VPMSV40,29.0,4,0,17,54.870514,3.376667,0.0,0.0
VPMSV40,29.0,4,0,18,54.808735,3.05,0.0,0.0
VPMSV40,29.0,4,0,19,54.660362,2.8766663,0.0,0.0
VPMSV40,29.0,4,0,20,55.088352,2.4599998,0.0,0.0
VPMSV40,29.0,4,0,21,55.208622,2.6233332,0.0,0.0
VPMSV40,29.0,4,0,22,55.420486,2.1366665,0.0,0.0
VPMSV40,29.0,4,0,23,55.95805,1.5466666,0.0,0.0
VPMSV40,29.0,4,1,0,56.00291,1.1999999,0.0,0.0
VPMSV40,29.0,4,1,1,56.46476,0.93666667,0.0,0.0
VPMSV40,29.0,4,1,2,56.78665,0.70666665,0.0,0.0
VPMSV40,29.0,4,1,3,57.261494,0.61333334,0.0,0.0
VPMSV40,29.0,4,1,4,57.206768,0.48666668,0.0,0.0
VPMSV40,29.0,4,1,5,56.889664,0.45000002,0.0,0.0
VPMSV40,29.0,4,1,6,56.57543,0.6433334,0.0,0.0
VPMSV40,29.0,4,1,7,56.44785,0.97,0.0,0.0
VPMSV40,29.0,4,1,8,56.37468,1.3133334,0.0,0.0
VPMSV40,29.0,4,1,9,56.116604,1.6833334,0.3171,0.0
VPMSV40,29.0,4,1,10,55.837833,2.3166666,0.0732,0.0
VPMSV40,29.0,4,1,11,55.675255,2.6933334,0.0,0.0
VPMSV40,29.0,4,1,12,55.17105,3.3733332,0.0,0.0
VPMSV40,29.0,4,1,13,55.241608,3.0833333,0.0,0.0
VPMSV40,29.0,4,1,14,55.11548,3.3499997,0.0,0.0
VPMSV40,29.0,4,1,15,54.709793,3.8166668,0.0,0.0
VPMSV40,29.0,4,1,16,55.502853,3.74,0.0,0.0
VPMSV40,29.0,4,1,17,54.918396,3.3566668,0.0,0.0
VPMSV40,29.0,4,1,18,55.057384,3.2433336,0.0,0.0
VPMSV40,29.0,4,1,19,55.23732,2.7533333,0.0488,0.0
VPMSV40,29.0,4,1,20,55.141003,2.5833333,0.0244,0.0
VPMSV40,29.0,4,1,21,55.40446,2.2166667,0.0,0.0
VPMSV40,29.0,4,1,22,55.417435,2.5533335,0.0,0.0
VPMSV40,29.0,4,1,23,56.116447,1.56,0.0,0.0
VPMSV40,29.0,4,2,0,56.47081,0.99666667,0.0,0.0
VPMSV40,29.0,4,2,1,57.062706,0.6666667,0.0,0.0
VPMSV40,29.0,4,2,2,57.01267,0.55333334,0.0,0.0
VPMSV40,29.0,4,2,3,57.42947,0.36,0.0,0.0
VPMSV40,29.0,4,2,4,56.091175,0.32333332,0.0,0.0
VPMSV40,29.0,4,2,5,57.101116,0.41,0.0,0.0
VPMSV40,29.0,4,2,6,56.549442,0.76666665,0.0,0.0
VPMSV40,29.0,4,2,7,56.393574,0.8333333,0.0,0.0
VPMSV40,29.0,4,2,8,56.586147641,4.58008545641,0.0,0.0
VPMSV40,29.0,4,2,9,47.7269193077,11.403333,0.122,0.4582
VPMSV40,29.0,4,2,10,49.79683,6.4166665,0.0244,0.2247
VPMSV40,29.0,4,2,11,55.360485,3.87,0.0,0.0
VPMSV40,29.0,4,2,12,55.229122,3.8166668,0.0,0.0
VPMSV40,29.0,4,2,13,55.574924,3.323333,0.0,0.0
VPMSV40,29.0,4,2,14,54.376953,4.1866665,0.0,0.0
VPMSV40,29.0,4,2,15,54.52041,4.5,0.0,0.0
VPMSV40,29.0,4,2,16,54.39504,4.3933334,0.0,0.0
VPMSV40,29.0,4,2,17,54.10575,4.9833336,0.0,0.0
VPMSV40,29.0,4,2,18,54.105835,4.8466663,0.0,0.0
VPMSV40,29.0,4,2,19,54.045982,4.3166666,0.122,0.0
VPMSV40,29.0,4,2,20,54.79674,3.5466664,0.0732,0.0
VPMSV40,29.0,4,2,21,54.632133,3.14,0.0,0.0
VPMSV40,29.0,4,2,22,55.180714,2.5766666,0.0,0.0
VPMSV40,29.0,4,2,23,56.229877,1.5099999,0.0,0.0
VPMSV40,29.0,4,3,0,56.457176,1.11,0.0,0.0
VPMSV40,29.0,4,3,1,56.967167,0.6466667,0.0,0.0
VPMSV40,29.0,4,3,2,56.99905,0.61,0.0,0.0
VPMSV40,29.0,4,3,3,56.91651,0.37666667,0.0,0.0
VPMSV40,29.0,4,3,4,57.119595,0.37666667,0.0,0.0
VPMSV40,29.0,4,3,5,56.137867,0.38333333,0.0,0.0
VPMSV40,29.0,4,3,6,56.476566,0.5833333,0.0,0.0
VPMSV40,29.0,4,3,7,55.955776,1.4399999,0.0,0.0
VPMSV40,29.0,4,3,8,54.81413,4.8366666,0.0,0.0
VPMSV40,29.0,4,3,9,42.226337,10.693334,0.1463,0.579
VPMSV40,29.0,4,3,10,42.424976,9.546666,0.0732,0.5327
VPMSV40,29.0,4,3,11,55.192554,4.133333,0.0,0.0
VPMSV40,29.0,4,3,12,55.239826,4.0399995,0.0,0.0
VPMSV40,29.0,4,3,13,55.67934,3.3733332,0.0,0.0
VPMSV40,29.0,4,3,14,54.63712,4.613333,0.0,0.0
VPMSV40,29.0,4,3,15,54.27101,4.65,0.0,0.0
VPMSV40,29.0,4,3,16,54.06198,5.0,0.0,0.0
VPMSV40,29.0,4,3,17,53.826187,5.1,0.0,0.0705
VPMSV40,29.0,4,3,18,54.021088,4.96,0.0,0.0
VPMSV40,29.0,4,3,19,53.877552,4.2433333,0.0,0.0
VPMSV40,29.0,4,3,20,54.652367,3.5566666,0.0244,0.0
VPMSV40,29.0,4,3,21,55.266853,2.8833334,0.0,0.0
VPMSV40,29.0,4,3,22,55.073082,2.8166666,0.0,0.0
VPMSV40,29.0,4,3,23,55.40037,2.26,0.0,0.0
VPMSV40,30.0,3,4,0,52.630783,1.4466667,0.0,0.0
VPMSV40,30.0,3,4,1,53.47625,1.0500001,0.0,0.0
VPMSV40,30.0,3,4,2,53.349068,0.6933333,0.0,0.0
VPMSV40,30.0,3,4,3,52.84093,0.5233334,0.0,0.0
VPMSV40,30.0,3,4,4,52.492573,0.41666666,0.0,0.0
VPMSV40,30.0,3,4,5,53.701668,0.35666668,0.0,0.0
VPMSV40,30.0,3,4,6,52.681797,0.5933333,0.0,0.0
VPMSV40,30.0,3,4,7,53.741756,1.4699999,0.0,0.0
VPMSV40,30.0,3,4,8,50.321,5.97,0.4146,0.1347
VPMSV40,30.0,3,4,9,50.283306,6.7000003,0.4634,0.1661
VPMSV40,30.0,3,4,10,49.58338,6.2999997,0.439,0.1681
VPMSV40,30.0,3,4,11,51.587963,5.7100005,0.4634,0.0902
VPMSV40,30.0,3,4,12,50.747356,5.4833336,0.4878,0.1031
VPMSV40,30.0,3,4,13,52.020607,3.9633331,0.2439,0.0
VPMSV40,30.0,3,4,14,50.2868,5.06,0.5366,0.0977
VPMSV40,30.0,3,4,15,47.31753,8.603333,0.5366,0.3243
VPMSV40,30.0,3,4,16,49.360493,6.343333,0.5366,0.1758
VPMSV40,30.0,3,4,17,48.633163,7.2433333,0.5366,0.2327
VPMSV40,30.0,3,4,18,47.81016,9.233333,0.5366,0.3375
VPMSV40,30.0,3,4,19,41.47635,11.37,0.6341,0.5951
VPMSV40,30.0,3,4,20,47.81423,6.783333,0.4878,0.2353
VPMSV40,30.0,3,4,21,51.550293,4.3766665,0.122,0.0
VPMSV40,30.0,3,4,22,51.811066,4.536667,0.0,0.0
VPMSV40,30.0,3,4,23,52.247795,3.2966669,0.0,0.0
VPMSV40,30.0,3,5,0,52.860607,1.81,0.0,0.0
VPMSV40,30.0,3,5,1,53.295086,1.4433333,0.0,0.0
VPMSV40,30.0,3,5,2,53.623478,0.99,0.0,0.0
VPMSV40,30.0,3,5,3,53.257587,0.76,0.0,0.0
VPMSV40,30.0,3,5,4,52.622086,0.54333335,0.0,0.0
VPMSV40,30.0,3,5,5,53.861687,0.59666663,0.0,0.0
VPMSV40,30.0,3,5,6,53.710556,0.91,0.0,0.0
VPMSV40,30.0,3,5,7,53.316177,1.2766668,0.0,0.0
VPMSV40,30.0,3,5,8,53.775078,1.6300001,0.0,0.0
VPMSV40,30.0,3,5,9,53.592697,2.3,0.0,0.0
VPMSV40,30.0,3,5,10,53.307903,3.073333,0.0,0.0
VPMSV40,30.0,3,5,11,53.091625,3.43,0.0,0.0
VPMSV40,30.0,3,5,12,53.012264,4.1266665,0.0244,0.0
VPMSV40,30.0,3,5,13,52.662567,3.8400002,0.0244,0.0
VPMSV40,30.0,3,5,14,53.027306,4.0666666,0.0488,0.0
VPMSV40,30.0,3,5,15,52.368435,4.213333,0.122,0.0
VPMSV40,30.0,3,5,16,52.655945,3.9966667,0.1463,0.0
VPMSV40,30.0,3,5,17,52.46398,3.7833335,0.1707,0.0
VPMSV40,30.0,3,5,18,51.693813,4.816667,0.3659,0.0
VPMSV40,30.0,3,5,19,51.542877,4.03,0.0976,0.0
VPMSV40,30.0,3,5,20,52.36955,2.8533335,0.0244,0.0
VPMSV40,30.0,3,5,21,52.503548,2.8100002,0.0,0.0
VPMSV40,30.0,3,5,22,52.856594,2.8433332,0.0,0.0
VPMSV40,30.0,3,5,23,53.012115,2.1433332,0.0,0.0
VPMSV40,30.0,3,6,0,53.625656,1.2166667,0.0,0.0
VPMSV40,30.0,3,6,1,53.66015,1.08,0.0,0.0
VPMSV40,30.0,3,6,2,53.99179,0.72333336,0.0,0.0
VPMSV40,30.0,3,6,3,53.032997,0.55,0.0,0.0
VPMSV40,30.0,3,6,4,53.635784,0.46666667,0.0,0.0
VPMSV40,30.0,3,6,5,53.611984,0.5133333,0.0,0.0
VPMSV40,30.0,3,6,6,53.469193,0.74,0.0,0.0
VPMSV40,30.0,3,6,7,54.15346,1.0600001,0.0,0.0
VPMSV40,30.0,3,6,8,53.804928,1.4933333,0.0,0.0
VPMSV40,30.0,3,6,9,53.57364,1.9633335,0.0,0.0
VPMSV40,30.0,3,6,10,53.965996,2.22,0.0,0.0
VPMSV40,30.0,3,6,11,53.249268,2.8100002,0.0,0.0
VPMSV40,30.0,3,6,12,52.977753,3.2299998,0.0,0.0
VPMSV40,30.0,3,6,13,53.43362,2.75,0.0244,0.0
VPMSV40,30.0,3,6,14,53.740673,2.993333,0.0,0.0
VPMSV40,30.0,3,6,15,51.78871,4.2200003,0.0,0.0
VPMSV40,30.0,3,6,16,52.28551,3.57,0.0,0.0
VPMSV40,30.0,3,6,17,52.372925,3.4433334,0.0,0.0
VPMSV40,30.0,3,6,18,52.611217,3.4233332,0.0488,0.0
VPMSV40,30.0,3,6,19,51.767944,3.5433333,0.0,0.0
VPMSV40,30.0,3,6,20,52.532604,2.6566668,0.0,0.0
VPMSV40,30.0,3,6,21,52.402615,2.6066666,0.0,0.0
VPMSV40,30.0,3,6,22,52.51697,2.7633333,0.0,0.0
VPMSV40,30.0,3,6,23,53.21087,1.8066667,0.0,0.0
VPMSV40,30.0,3,0,0,53.66788,1.2066666,0.0,0.0
VPMSV40,30.0,3,0,1,53.908165,0.8533333,0.0,0.0
VPMSV40,30.0,3,0,2,53.38149,0.5933333,0.0,0.0
VPMSV40,30.0,3,0,3,52.934616,0.46,0.0,0.0
VPMSV40,30.0,3,0,4,53.574547,0.41666666,0.0,0.0
VPMSV40,30.0,3,0,5,53.700745,0.4666667,0.0,0.0
VPMSV40,30.0,3,0,6,53.143864,0.6933333,0.0,0.0
VPMSV40,30.0,3,0,7,53.906036,0.9366667,0.0,0.0
VPMSV40,30.0,3,0,8,54.253338,1.16,0.4146,0.0
VPMSV40,30.0,3,0,9,53.72994,1.4433333,0.3415,0.0
VPMSV40,30.0,3,0,10,53.75813,2.0333335,0.3171,0.0
VPMSV40,30.0,3,0,11,53.736153,2.37,0.0732,0.0
VPMSV40,30.0,3,0,12,53.479027,2.8266666,0.0976,0.0
VPMSV40,30.0,3,0,13,53.17225,2.5,0.0244,0.0
VPMSV40,30.0,3,0,14,52.93096,3.1133335,0.3659,0.0
VPMSV40,30.0,3,0,15,52.83455,3.38,0.4146,0.0
VPMSV40,30.0,3,0,16,52.476063,3.25,0.4634,0.0
VPMSV40,30.0,3,0,17,52.380833,3.3966665,0.439,0.0
VPMSV40,30.0,3,0,18,51.79821,3.7333333,0.5122,0.0
VPMSV40,30.0,3,0,19,52.096107,3.1299999,0.4878,0.0
VPMSV40,30.0,3,0,20,52.164886,2.8266666,0.3902,0.0
VPMSV40,30.0,3,0,21,52.226234,2.7066667,0.0,0.0
VPMSV40,30.0,3,0,22,52.638752,2.3366666,0.0,0.0
VPMSV40,30.0,3,0,23,52.96262,1.4899999,0.0,0.0
VPMSV40,30.0,3,1,0,53.334957,1.15,0.0,0.0
VPMSV40,30.0,3,1,1,53.58286,0.92,0.0,0.0
VPMSV40,30.0,3,1,2,53.535145,0.6166666,0.0,0.0
VPMSV40,30.0,3,1,3,53.28113,0.53,0.0,0.0
VPMSV40,30.0,3,1,4,53.461754,0.42,0.0,0.0
VPMSV40,30.0,3,1,5,52.864876,0.34,0.0,0.0
VPMSV40,30.0,3,1,6,53.097267,0.49333334,0.0,0.0
VPMSV40,30.0,3,1,7,53.983883,0.89000005,0.0,0.0
VPMSV40,30.0,3,1,8,54.266228,1.0933334,0.439,0.0
VPMSV40,30.0,3,1,9,53.732403,1.62,0.3902,0.0
VPMSV40,30.0,3,1,10,53.703724,2.2566667,0.439,0.0
VPMSV40,30.0,3,1,11,53.807926,2.6433334,0.2927,0.0
VPMSV40,30.0,3,1,12,53.304214,3.1233332,0.2683,0.0
VPMSV40,30.0,3,1,13,53.402214,3.0266666,0.0732,0.0
VPMSV40,30.0,3,1,14,52.948,3.6466668,0.439,0.0
VPMSV40,30.0,3,1,15,52.81547,3.7733335,0.4634,0.0
VPMSV40,30.0,3,1,16,53.195213,3.7466667,0.4634,0.0
VPMSV40,30.0,3,1,17,52.589363,3.8500004,0.4634,0.0
VPMSV40,30.0,3,1,18,52.295925,4.0666666,0.561,0.0
VPMSV40,30.0,3,1,19,51.624184,4.06,0.561,0.0
VPMSV40,30.0,3,1,20,52.23194,3.18,0.4878,0.0
VPMSV40,30.0,3,1,21,52.395126,2.67,0.0244,0.0
VPMSV40,30.0,3,1,22,52.69592,2.7300003,0.0,0.0
VPMSV40,30.0,3,1,23,53.397476,1.7199999,0.0,0.0
VPMSV40,30.0,3,2,0,53.595768,1.0433334,0.0,0.0
VPMSV40,30.0,3,2,1,53.386295,0.7,0.0,0.0
VPMSV40,30.0,3,2,2,53.754627,0.51,0.0,0.0
VPMSV40,30.0,3,2,3,52.81392,0.39666668,0.0,0.0
VPMSV40,30.0,3,2,4,52.152687,0.29333332,0.0,0.0
VPMSV40,30.0,3,2,5,53.64676,0.29,0.0,0.0
VPMSV40,30.0,3,2,6,53.393753,0.5233334,0.0,0.0
VPMSV40,30.0,3,2,7,52.42097,1.0,0.0,0.0
VPMSV40,30.0,3,2,8,54.0135348205,3.92786322051,0.439,0.0
VPMSV40,30.0,3,2,9,54.07603,3.78,0.4146,0.0
VPMSV40,30.0,3,2,10,50.63064,6.1633334,0.4878,0.1345
VPMSV40,30.0,3,2,11,52.863235,4.36,0.3415,0.0
VPMSV40,30.0,3,2,12,52.26701,5.013334,0.4146,0.0431
VPMSV40,30.0,3,2,13,53.151802,4.24,0.0976,0.0
VPMSV40,30.0,3,2,14,50.87637,6.02,0.5122,0.122
VPMSV40,30.0,3,2,15,50.72506,6.0533333,0.6341,0.1274
VPMSV40,30.0,3,2,16,51.146904,6.0400004,0.5366,0.1156
VPMSV40,30.0,3,2,17,50.111294,6.273333,0.6585,0.1529
VPMSV40,30.0,3,2,18,48.349373,8.313333,0.6341,0.2848
VPMSV40,30.0,3,2,19,46.47137,9.286667,0.6098,0.3753
VPMSV40,30.0,3,2,20,51.087204,6.286667,0.561,0.1275
VPMSV40,30.0,3,2,21,52.292522,4.7833333,0.0,0.0
VPMSV40,30.0,3,2,22,52.50711,3.7300003,0.0,0.0
VPMSV40,30.0,3,2,23,53.19071,2.1533334,0.0,0.0
VPMSV40,30.0,3,3,0,53.68539,1.4200001,0.0,0.0
VPMSV40,30.0,3,3,1,54.070473,0.8,0.0,0.0
VPMSV40,30.0,3,3,2,53.62901,0.60333335,0.0,0.0
VPMSV40,30.0,3,3,3,53.678654,0.48666668,0.0,0.0
VPMSV40,30.0,3,3,4,53.846077,0.32,0.0,0.0
VPMSV40,30.0,3,3,5,52.477875,0.34333333,0.0,0.0
VPMSV40,30.0,3,3,6,52.996014,0.54333335,0.0,0.0
VPMSV40,30.0,3,3,7,53.94346,1.3666667,0.0,0.0
VPMSV40,30.0,3,3,8,50.798153,6.023333,0.439,0.1242
